city name,name,slug,average_rating,total_rating,servescuisine,phone,pricerange,address_locality,country_short,country,region,address,postal_code,city,state,state_short,latitude,longitude,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,main_image,logo
tucson,Einstein Bros Bagels,917975,4.7,1,"Family Meals,Bagels",+1 (520) 742-4584,$,Tucson,US,United States Of America,AZ,2912 West Ina Road,85741,tucson,Arizona,AZ,32.3378433,-111.0299711,06:00-13:30,06:00-13:30,06:00-13:30,06:00-13:30,06:00-13:30,06:00-13:30,06:00-13:30,tucson/images/917975/EinsteinBrosBagels_main.jpg,tucson/images/917975/EinsteinBrosBagels_logo.jpg
tucson,Urban Pita,1167301,4.6,5,Mediterranean,+1 (520) 332-2294,$$,Tucson,US,United States Of America,AZ,345 East Congress Street,85701,tucson,Arizona,AZ,32.2218828,-110.9652865,11:00-23:29,11:00-23:29,11:00-23:29,11:00-01:00,11:00-02:00,12:00-02:00,16:00-23:29,tucson/images/1167301/UrbanPita_main.jpg,tucson/images/1167301/UrbanPita_logo.jpg
tucson,Sushi To Go & More,170341,4.8,1,"Sushi Bars,Fast Food,Sandwiches,Asian,Japanese,Takeout,Sushi,Pickup",+1 (520) 296-0432,$$,Tucson,US,United States Of America,AZ,7755 East Golf Links Road,85730,tucson,Arizona,AZ,32.1925638,-110.827128,14:00-20:15,14:00-20:15,14:00-20:15,14:00-20:15,14:00-20:15,11:00-20:15,,tucson/images/170341/SushiToGo&More_main.jpg,tucson/images/170341/SushiToGo&More_logo.jpg
tucson,Smashburger,189560,4.4,2,"American,Burgers,Fast Food,Salads,Comfort Food",+1 (520) 325-9553,$,Tucson,US,United States Of America,AZ,3837 East Broadway Boulevard,85716,tucson,Arizona,AZ,32.22191,-110.910409,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:30,10:00-21:30,10:00-21:00,tucson/images/189560/Smashburger_main.jpg,tucson/images/189560/Smashburger_logo.jpg
tucson,Jersey Mike's Subs,1017176,4.7,6,"Cheesesteaks,Lunch,Healthy,Sandwiches,Fast Food,Sandwich,Deli",+1 (520) 367-4546,$$,Tucson,US,United States Of America,AZ,5720 East Broadway Boulevard,85711,tucson,Arizona,AZ,32.2211854,-110.8702166,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,tucson/images/1017176/JerseyMike_sSubs_main.jpg,tucson/images/1017176/JerseyMike_sSubs_logo.jpg
tucson,Culinary Dropout,629557,4.5,1,"American (New),Pickup,Takeout",+1 (520) 203-0934,$$,Tucson,US,United States Of America,AZ,2543 East Grant Road,85716,tucson,Arizona,AZ,32.2507627,-110.9341315,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-23:29,10:00-23:29,10:00-20:30,tucson/images/629557/CulinaryDropout_main.jpg,tucson/images/629557/CulinaryDropout_logo.jpg
tucson,Baggin's Gourmet Sandwiches,189758,4.7,1,"Sandwiches,Salads,Dinner",+1 (520) 290-9383,$$,Tucson,US,United States Of America,AZ,7233 East Speedway Boulevard,85710,tucson,Arizona,AZ,32.2356568,-110.8382024,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,11:00-15:00,tucson/images/189758/Baggin_sGourmetSandwiches_main.jpg,tucson/images/189758/Baggin_sGourmetSandwiches_logo.jpg
tucson,Sher-E-Punjab Homestyle Cuisine of India,170306,4.8,1,"Indian,Pickup,Takeout",+1 (520) 624-9393,$$,Tucson,US,United States Of America,AZ,853 East Grant Road,85719,tucson,Arizona,AZ,32.2508663,-110.9589776,,16:00-20:30,16:00-20:30,16:00-20:30,16:00-20:30,16:00-20:30,16:00-20:30,tucson/images/170306/Sher-E-PunjabHomestyleCuisineofIndia_main.jpg,tucson/images/170306/Sher-E-PunjabHomestyleCuisineofIndia_logo.jpg
tucson,Izumi Sushi,278542,4.6,3,"Asian Food,Sushi Bars,Japanese,Asian,Sushi",+1 (520) 327-2778,$$,Tucson,US,United States Of America,AZ,3655 East Speedway Boulevard,85716,tucson,Arizona,AZ,32.2364753,-110.914852,,,,,,12:00-14:45,12:00-14:45,tucson/images/278542/IzumiSushi_main.jpg,tucson/images/278542/IzumiSushi_logo.jpg
tucson,Burger King,189492,4.4,1,"American (New),Burgers,Sandwiches,Chicken,Fast Food,Family Meals",+1 (520) 622-9865,$,Tucson,US,United States Of America,AZ,454 West Grant Road,85705,tucson,Arizona,AZ,32.2506832,-110.9798986,06:30-09:49,06:30-09:49,06:30-09:49,06:30-09:49,06:30-09:49,06:30-09:49,07:30-09:49,tucson/images/189492/BurgerKing_main.jpg,tucson/images/189492/BurgerKing_logo.jpg
tucson,Potbelly Sandwich Shop,189639,4.6,1,"Catering,Sandwich,Sandwiches,Breakfast,Lunch,Takeout,Pickup",+1 (520) 204-1808,$$,Tucson,US,United States Of America,AZ,5545 East Broadway Boulevard,85711,tucson,Arizona,AZ,32.2219895,-110.8745071,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,tucson/images/189639/PotbellySandwichShop_main.jpg,tucson/images/189639/PotbellySandwichShop_logo.jpg
tucson,Red Lobster,337291,4.4,1,"Seafood,Healthy,American,Pickup,Family Meals,Takeout",+1 (520) 519-1002,$$$,Tucson,US,United States Of America,AZ,,85711,tucson,Arizona,AZ,32.221079,-110.867993,11:30-20:00,11:30-20:00,11:30-20:00,11:30-20:00,11:30-21:00,11:30-21:00,11:30-20:00,tucson/images/337291/RedLobster_main.jpg,tucson/images/337291/RedLobster_logo.jpg
tucson,Guilin Chinese Restaurant,171032,4.5,8,"Chinese,Dinners,Soup,Asian,American",+1 (520) 320-7768,$,Tucson,US,United States Of America,AZ,4445 East Broadway Boulevard,85711,tucson,Arizona,AZ,32.2218762,-110.8971572,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-21:00,11:30-20:30,11:30-20:00,tucson/images/171032/GuilinChineseRestaurant_main.jpg,tucson/images/171032/GuilinChineseRestaurant_logo.jpg
tucson,Fired Pie,167197,4.3,1,"Salads,Gluten-Free,Pickup,Takeout,Pizza",+1 (520) 398-7942,$,Tucson,US,United States Of America,AZ,350 East Congress Street,85701,tucson,Arizona,AZ,32.2216481,-110.9659231,10:30-20:30,10:30-20:30,10:30-20:30,10:30-20:30,10:30-20:30,11:00-20:30,11:00-19:30,tucson/images/167197/FiredPie_main.jpg,tucson/images/167197/FiredPie_logo.jpg
tucson,Taqueria El Pueblito,170378,4.6,8,"Latin American,Pickup,Takeout,Mexican",+1 (520) 339-9336,$,Tucson,US,United States Of America,AZ,1800 East Fort Lowell Road,85719,tucson,Arizona,AZ,32.2641365,-110.9449355,07:00-19:30,07:00-19:30,07:00-19:30,07:00-19:30,07:00-19:30,07:00-19:30,08:00-14:30,tucson/images/170378/TaqueriaElPueblito_main.jpg,tucson/images/170378/TaqueriaElPueblito_logo.jpg
tucson,Firehouse Subs,187456,4.7,1,"Catering,Sandwich,Sandwiches,Lunch,Deli,Fast Food",+1 (520) 219-2322,$$,Tucson,US,United States Of America,AZ,3844 West River Road,85741,tucson,Arizona,AZ,32.321812,-111.0452726,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,tucson/images/187456/FirehouseSubs_main.jpg,tucson/images/187456/FirehouseSubs_logo.jpg
tucson,Salsa Verde Restaurant,633159,4.6,1,"Mexican,Pickup,Takeout",+1 (520) 886-6202,$$,Tucson,US,United States Of America,AZ,210 North Pantano Road,85710,tucson,Arizona,AZ,32.2234284,-110.8233708,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-19:30,tucson/images/633159/SalsaVerdeRestaurant_main.jpg,tucson/images/633159/SalsaVerdeRestaurant_logo.jpg
tucson,Sunny Daze Cafe,170336,4.6,6,"Mexican,Sandwich,Breakfast,American (Traditional),Cafes",+1 (520) 295-0300,$$,Tucson,US,United States Of America,AZ,4980 South Campbell Avenue,85706,tucson,Arizona,AZ,32.1619438,-110.9437435,07:00-13:30,07:00-13:30,07:00-13:30,07:00-13:30,07:00-13:30,07:00-13:30,07:00-13:30,tucson/images/170336/SunnyDazeCafe_main.jpg,tucson/images/170336/SunnyDazeCafe_logo.jpg
tucson,Twin Peaks Pizzeria,199221,4.8,1,"Pickup,Italian,Takeout,Pizza",+1 (520) 744-0411,$$,Tucson,US,United States Of America,AZ,7575 West Twin Peaks Road,85743,tucson,Arizona,AZ,32.374252,-111.1263043,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,tucson/images/199221/TwinPeaksPizzeria_main.jpg,tucson/images/199221/TwinPeaksPizzeria_logo.jpg
tucson,Postino,918949,4.8,8,"American (New),Italian,Breakfast,Lunch",+1 (480) 542-0295,$$,Tucson,US,United States Of America,AZ,2500 East Grant Road,85716,tucson,Arizona,AZ,32.2498907,-110.9350636,11:00-22:30,11:00-22:30,11:00-22:30,11:00-22:30,11:00-22:30,09:00-22:30,09:00-21:30,tucson/images/918949/Postino_main.jpg,tucson/images/918949/Postino_logo.jpg
tucson,Denny's,788053,4.2,9,"Breakfast & Brunch,Family Meals,American,Chicken,Burgers,Sandwich,Dessert,Juice Bar",+1 (520) 623-8249,$,Tucson,US,United States Of America,AZ,555 North Freeway Road,85745,tucson,Arizona,AZ,32.2303618,-110.9837376,,,,,,,00:30-23:29,tucson/images/788053/Denny_s_main.jpg,tucson/images/788053/Denny_s_logo.jpg
tucson,OBON Sushi Bar Ramen,170388,4.7,3,"Sushi Bars,Ramen,Japanese,Poke,Dumplings",+1 (520) 485-3590,$$,Tucson,US,United States Of America,AZ,350 East Congress Street,85701,tucson,Arizona,AZ,32.2216029,-110.9661713,16:00-17:30,19:30-20:30,19:00-20:30,19:00-20:30,20:00-20:30,20:00-20:30,16:00-17:30,tucson/images/170388/OBONSushiBarRamen_main.jpg,tucson/images/170388/OBONSushiBarRamen_logo.jpg
tucson,Krispy Kreme,379302,4.7,6,"Coffee,Dessert,Donuts,Lunch,Breakfast",+1 (520) 485-0062,$,Tucson,US,United States Of America,AZ,5621 East Broadway Boulevard,85711,tucson,Arizona,AZ,32.2219288,-110.872214,06:15-19:15,06:15-19:15,06:15-19:15,06:15-19:15,06:15-19:15,06:15-19:15,06:15-19:15,tucson/images/379302/KrispyKreme_main.jpg,tucson/images/379302/KrispyKreme_logo.jpg
tucson,Sushi-Ten,170320,4.4,5,"Japanese,Sushi Bars",+1 (520) 324-0010,$$,Tucson,US,United States Of America,AZ,4500 East Speedway Boulevard,85712,tucson,Arizona,AZ,32.2358485,-110.8973738,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,tucson/images/170320/Sushi-Ten_main.jpg,tucson/images/170320/Sushi-Ten_logo.jpg
tucson,Dragon's Palace,170444,4.3,1,"Asian,Chinese,Pickup,Takeout",+1 (520) 885-1668,$$,Tucson,US,United States Of America,AZ,8576 East Broadway Boulevard,85710,tucson,Arizona,AZ,32.2198712,-110.8091643,15:00-20:15,15:00-20:15,15:00-20:15,15:00-20:15,15:00-21:00,15:00-21:00,15:00-19:30,tucson/images/170444/Dragon_sPalace_main.jpg,tucson/images/170444/Dragon_sPalace_logo.jpg
tucson,Chef Wang,683772,4.9,7,"Asian Food,Chinese",+1 (520) 367-5375,$$,Tucson,US,United States Of America,AZ,356 East Grant Road,85705,tucson,Arizona,AZ,32.2499771,-110.9662412,,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:30,11:00-20:30,12:00-20:00,tucson/images/683772/ChefWang_main.jpg,tucson/images/683772/ChefWang_logo.jpg
tucson,Little Caesars Pizza,503353,4.5,2,"Fast Food,Italian,Cheesebread,Wings,Pizza,Pizzeria,Boneless Wings,Chicken Wings",+1 (520) 747-4956,$$,Tucson,US,United States Of America,AZ,7076 East Golf Links Road,85730,tucson,Arizona,AZ,32.1904087,-110.8418531,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,10:30-23:29,10:30-23:29,10:30-22:30,tucson/images/503353/LittleCaesarsPizza_main.jpg,tucson/images/503353/LittleCaesarsPizza_logo.jpg
tucson,Jerry Bob's,199088,4.5,5,"Breakfast,American",+1 (520) 579-7177,$$,Tucson,US,United States Of America,AZ,8300 North Thornydale Road,85741,tucson,Arizona,AZ,32.357595,-111.0463099,06:00-13:30,06:00-13:30,06:00-13:30,06:00-13:30,06:00-13:30,06:00-13:30,06:00-13:30,tucson/images/199088/JerryBob_s_main.jpg,tucson/images/199088/JerryBob_s_logo.jpg
tucson,Guadalajara Mexican Grill,167199,4.3,1,"Pickup,Takeout,Mexican",+1 (520) 296-1199,$$,Tucson,US,United States Of America,AZ,4901 East Broadway Boulevard,85711,tucson,Arizona,AZ,32.2221604,-110.887425,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-20:30,11:00-20:30,11:00-19:30,tucson/images/167199/GuadalajaraMexicanGrill_main.jpg,tucson/images/167199/GuadalajaraMexicanGrill_logo.jpg
tucson,Samurai,717490,4.8,1,"Japanese,Sushi Bars,Asian,Pickup,Takeout",+1 (520) 293-1963,$$,Tucson,US,United States Of America,AZ,3912 North Oracle Road,85705,tucson,Arizona,AZ,32.2782697,-110.977255,,16:00-18:30,16:00-18:30,16:00-18:30,16:00-18:30,16:00-18:30,,tucson/images/717490/Samurai_main.jpg,tucson/images/717490/Samurai_logo.jpg
tucson,La Parrilla Suiza,303076,4.5,1,"Mexican,Pickup,Takeout",+1 (520) 572-7200,$$,Tucson,US,United States Of America,AZ,4250 West Ina Road,85741,tucson,Arizona,AZ,32.3381807,-111.0566126,13:00-19:30,13:00-19:30,13:00-19:30,13:00-19:30,13:00-19:30,13:00-19:30,13:00-19:30,tucson/images/303076/LaParrillaSuiza_main.jpg,tucson/images/303076/LaParrillaSuiza_logo.jpg
tucson,The Dutch Eatery & Refuge,170405,4.6,9,"Pickup,KWB,Takeout,American (New),Lunch,Breakfast",+1 (520) 792-6684,$$,Tucson,US,United States Of America,AZ,943 East University Boulevard,85719,tucson,Arizona,AZ,32.2320366,-110.9571126,08:00-20:30,08:00-20:30,08:00-20:30,08:00-20:30,08:00-20:30,08:00-20:30,08:00-14:30,tucson/images/170405/TheDutchEatery&Refuge_main.jpg,tucson/images/170405/TheDutchEatery&Refuge_logo.jpg
tucson,Jun Dynasty Chinese Restaurant,170302,4.8,3,Szechuan,+1 (520) 881-0778,$$,Tucson,US,United States Of America,AZ,2933 East Grant Road,85716,tucson,Arizona,AZ,32.2511401,-110.9278011,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,tucson/images/170302/JunDynastyChineseRestaurant_main.jpg,tucson/images/170302/JunDynastyChineseRestaurant_logo.jpg
tucson,Mama Louisa's Italian Restaurant & Catering,168379,4.5,9,"Pickup,Italian,Takeout",+1 (520) 790-4702,$$,Tucson,US,United States Of America,AZ,2041 South Craycroft Road,85711,tucson,Arizona,AZ,32.1978295,-110.8745894,15:00-19:00,15:00-19:00,15:00-19:00,15:00-19:00,15:00-19:00,15:00-19:00,12:00-18:30,tucson/images/168379/MamaLouisa_sItalianRestaurant&Catering_main.jpg,tucson/images/168379/MamaLouisa_sItalianRestaurant&Catering_logo.jpg
tucson,Blanco,170354,4.6,9,"Tacos,Vegetarian,Mexican",+1 (520) 232-1007,$$,Tucson,US,United States Of America,AZ,2905 East Skyline Drive,85718,tucson,Arizona,AZ,32.3247418,-110.9301132,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,tucson/images/170354/Blanco_main.jpg,tucson/images/170354/Blanco_logo.jpg
tucson,Hooters,189579,4.4,1,"Chicken,Wings,American (Traditional),Sandwich,Bar and Grill,Burgers,Seafood,Barbeque,Dessert",+1 (520) 352-0343,$,Tucson,US,United States Of America,AZ,7280 East Broadway Boulevard,85710,tucson,Arizona,AZ,32.220567,-110.837917,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,tucson/images/189579/Hooters_main.jpg,tucson/images/189579/Hooters_logo.jpg
tucson,Roadrunner Coffee co,272295,4.7,1,"Sandwich,Coffee,Pickup,Lunch,Breakfast,Pizza,Takeout",+1 (520) 579-7011,$$,Tucson,US,United States Of America,AZ,9665 North Thornydale Road,85742,tucson,Arizona,AZ,32.3819045,-111.0472982,06:00-14:00,06:00-14:00,06:00-14:00,06:00-14:00,06:00-14:00,06:00-14:00,06:00-14:00,tucson/images/272295/RoadrunnerCoffeeco_main.jpg,tucson/images/272295/RoadrunnerCoffeeco_logo.jpg
tucson,Angry Crab Shack,199176,4.3,5,Seafood,+1 (520) 849-7800,$$,Tucson,US,United States Of America,AZ,1365 West Grant Road,85745,tucson,Arizona,AZ,32.2498412,-110.9942008,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,11:00-21:30,11:00-21:30,11:00-20:30,tucson/images/199176/AngryCrabShack_main.jpg,tucson/images/199176/AngryCrabShack_logo.jpg
tucson,El Merendero,1023038,4.5,4,Mexican,+1 (520) 294-1522,$$,Tucson,US,United States Of America,AZ,5443 South 12th Avenue,85706,tucson,Arizona,AZ,32.1526722,-110.9772667,08:00-10:30,08:00-10:30,08:00-10:30,08:00-10:30,08:00-10:30,08:00-11:30,08:00-11:30,tucson/images/1023038/ElMerendero_main.jpg,tucson/images/1023038/ElMerendero_logo.jpg
tucson,The Burrito Snob,1236963,3.6,2,"Mexican,American,Fast Food,Chicken,Breakfast,Desserts,Healthy",+1 (520) 327-2327,$$,Tucson,US,United States Of America,AZ,4352 East Speedway Boulevard,85712,tucson,Arizona,AZ,32.2358732,-110.8997278,00:00-23:29,00:00-23:29,00:00-23:29,00:00-23:29,00:00-23:29,00:00-23:29,00:00-23:29,tucson/images/1236963/TheBurritoSnob_main.jpg,tucson/images/1236963/TheBurritoSnob_logo.jpg
tucson,4th Avenue Delicatessen,171026,4.8,1,"Deli,Sandwich",+1 (520) 624-3354,$$,Tucson,US,United States Of America,AZ,425 North 4th Avenue,85705,tucson,Arizona,AZ,32.2270111,-110.9659167,11:00-17:30,11:00-17:30,11:00-17:30,11:00-17:30,11:00-17:30,11:00-17:30,,tucson/images/171026/4thAvenueDelicatessen_main.jpg,tucson/images/171026/4thAvenueDelicatessen_logo.jpg
tucson,Arby's,918100,4.6,5,"Fast Food,Sandwiches,American (New)",+1 (520) 747-4030,$,Tucson,US,United States Of America,AZ,5759 East Broadway Boulevard,85711,tucson,Arizona,AZ,32.222044,-110.8696578,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,tucson/images/918100/Arby_s_main.jpg,tucson/images/918100/Arby_s_logo.jpg
tucson,Blue Willow,1050302,4.7,4,"Vegetarian,Healthy,Vegan,Chicken,Dessert,Lunch,Breakfast,American (New)",+1 (520) 327-7577,$$,Tucson,US,United States Of America,AZ,2616 North Campbell Avenue,85719,tucson,Arizona,AZ,32.2544129,-110.9435152,08:00-14:15,08:00-14:15,08:00-14:15,08:00-18:15,08:00-18:15,08:00-18:15,08:00-18:15,tucson/images/1050302/BlueWillow_main.jpg,tucson/images/1050302/BlueWillow_logo.jpg
tucson,El Pollo Loco,1043791,4.5,4,"Mexican,Chicken,Fast Food,Lunch,Healthy,Family Meals",+1 (520) 514-0351,$$,Tucson,US,United States Of America,AZ,5601 East Broadway Boulevard,85711,tucson,Arizona,AZ,32.222034,-110.8729175,10:00-20:45,10:00-20:45,10:00-20:45,10:00-20:45,10:00-20:45,10:00-20:45,10:00-20:45,tucson/images/1043791/ElPolloLoco_main.jpg,tucson/images/1043791/ElPolloLoco_logo.jpg
tucson,Yoshimatsu Japanese Eatery,897336,4.7,5,"Seafood,Asian,Sushi,Japanese,Noodles,Sushi Bars",+1 (520) 320-1574,$$,Tucson,US,United States Of America,AZ,2741 North Campbell Avenue,85719,tucson,Arizona,AZ,32.2567555,-110.9441671,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,tucson/images/897336/YoshimatsuJapaneseEatery_main.jpg,tucson/images/897336/YoshimatsuJapaneseEatery_logo.jpg
tucson,Divine Bovine Burgers,595904,4.6,8,Burgers,+1 (520) 203-8884,$$,Tucson,US,United States Of America,AZ,1021 North Wilmot Road,85712,tucson,Arizona,AZ,32.2348104,-110.8583345,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-17:30,tucson/images/595904/DivineBovineBurgers_main.jpg,tucson/images/595904/DivineBovineBurgers_logo.jpg
tucson,Church's Chicken,189647,4.3,1,"Chicken Wings,Lunch,Sandwich,Fast Food,Barbeque,Family Meals,Chicken,American",+1 (520) 325-8582,$,Tucson,US,United States Of America,AZ,3869 East Grant Road,85716,tucson,Arizona,AZ,32.2508891,-110.9101289,,,,,,,,tucson/images/189647/Church_sChicken_main.jpg,tucson/images/189647/Church_sChicken_logo.jpg
tucson,Renee's Organic Oven,170417,4.7,4,"Pizza,Gluten-Free,Italian",+1 (520) 886-0484,$$,Tucson,US,United States Of America,AZ,7065 East Tanque Verde Road,85715,tucson,Arizona,AZ,32.2524377,-110.8415489,15:00-19:30,15:00-19:30,15:00-19:30,15:00-19:30,11:30-19:30,11:30-19:30,11:30-19:30,tucson/images/170417/Renee_sOrganicOven_main.jpg,tucson/images/170417/Renee_sOrganicOven_logo.jpg
tucson,The Parish Gastropub,210666,4.7,1,"Gastropubs,Barbeque,Fried Chicken,Pickup,Takeout",+1 (520) 797-1233,$$,Tucson,US,United States Of America,AZ,6453 North Oracle Road,85704,tucson,Arizona,AZ,32.324564,-110.9758755,,11:00-20:30,11:00-20:30,11:00-20:30,11:00-21:30,11:00-21:30,11:00-20:30,tucson/images/210666/TheParishGastropub_main.jpg,tucson/images/210666/TheParishGastropub_logo.jpg
tucson,Lin's Grand Buffet,1078684,4.4,3,"Chinese,Asian,Asian Fusion",+1 (520) 623-8891,$$,Tucson,US,United States Of America,AZ,1068 East Tucson Marketplace Boulevard,85713,tucson,Arizona,AZ,32.1856483,-110.9555559,11:00-20:58,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,tucson/images/1078684/Lin_sGrandBuffet_main.jpg,tucson/images/1078684/Lin_sGrandBuffet_logo.jpg
tucson,Nekter Juice Bar,439920,4.8,9,"Smoothies,Healthy",+1 (520) 207-4010,$$,Tucson,US,United States Of America,AZ,2501 East Grant Road,85716,tucson,Arizona,AZ,32.2507075,-110.9350462,07:00-17:00,07:00-17:00,07:00-17:00,07:00-17:00,07:00-17:00,07:00-17:00,08:00-17:00,tucson/images/439920/NekterJuiceBar_main.jpg,tucson/images/439920/NekterJuiceBar_logo.jpg
tucson,Fish Wok,170325,4.5,6,"Chinese,Vietnamese,Pickup,Takeout",+1 (520) 303-6120,$$,Tucson,US,United States Of America,AZ,2601 East Speedway Boulevard,85716,tucson,Arizona,AZ,32.2363825,-110.9336472,,11:00-20:15,11:00-20:15,11:00-20:15,11:00-20:15,11:00-20:15,11:00-20:15,tucson/images/170325/FishWok_main.jpg,tucson/images/170325/FishWok_logo.jpg
tucson,Nomico desserts,1268509,4.7,1,"Desserts,Juice Bars & Smoothies,Creperies",+1 (626) 417-9286,$$,Tucson,US,United States Of America,AZ,595 East Wetmore Road,85705,tucson,Arizona,AZ,32.2881545,-110.9625836,12:15-20:45,,12:15-20:45,12:15-20:45,12:15-20:45,12:15-20:45,12:15-20:45,tucson/images/1268509/Nomicodesserts_main.jpg,tucson/images/1268509/Nomicodesserts_logo.jpg
tucson,Fresh Sushi Pho,170512,4.6,9,"Sushi Bars,Vietnamese,Japanese,Asian",+1 (520) 500-6267,$$,Tucson,US,United States Of America,AZ,7159 East Broadway Boulevard,85710,tucson,Arizona,AZ,32.2220558,-110.8391859,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,tucson/images/170512/FreshSushiPho_main.jpg,tucson/images/170512/FreshSushiPho_logo.jpg
tucson,Dunkin' & Baskin-Robbins,1219146,4.5,1,Breakfast & Brunch,+1 (520) 790-5892,$$,Tucson,US,United States Of America,AZ,5346 East 22nd Street,85711,tucson,Arizona,AZ,32.2064934,-110.8781391,05:00-19:30,05:00-19:30,05:00-19:30,05:00-19:30,05:00-19:30,05:00-19:30,,tucson/images/1219146/Dunkin_&Baskin-Robbins_main.jpg,tucson/images/1219146/Dunkin_&Baskin-Robbins_logo.jpg
tucson,Kazoku,170296,4.7,7,"Sushi Bars,Japanese,Asian,Pickup,Takeout",+1 (520) 777-6249,$$,Tucson,US,United States Of America,AZ,4210 East Speedway Boulevard,85712,tucson,Arizona,AZ,32.2360995,-110.9028694,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,,tucson/images/170296/Kazoku_main.jpg,tucson/images/170296/Kazoku_logo.jpg
tucson,Korea House,171060,4.8,6,"Korean,Asian,Buffets,Catering",+1 (520) 325-4377,$$,Tucson,US,United States Of America,AZ,4030 East Speedway Boulevard,85712,tucson,Arizona,AZ,32.2359037,-110.9063765,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,16:30-21:00,tucson/images/171060/KoreaHouse_main.jpg,tucson/images/171060/KoreaHouse_logo.jpg
tucson,Viva Burrito,239796,4.2,8,"Mexican,American (New),Lunch,Sandwich,Breakfast",+1 (520) 741-8538,$$,Tucson,US,United States Of America,AZ,615 West Valencia Road,85756,tucson,Arizona,AZ,32.133548,-110.978504,05:30-11:00,05:30-11:00,05:30-11:00,05:30-11:00,05:30-11:00,06:30-11:00,06:30-11:00,tucson/images/239796/VivaBurrito_main.jpg,tucson/images/239796/VivaBurrito_logo.jpg
tucson,Senae Thai Bistro,170300,4.4,2,Thai,+1 (520) 373-5335,$$,Tucson,US,United States Of America,AZ,63 East Congress Street,85701,tucson,Arizona,AZ,32.222039,-110.970024,16:00-20:30,16:00-20:30,16:00-20:30,16:00-20:30,16:00-20:30,16:00-20:30,,tucson/images/170300/SenaeThaiBistro_main.jpg,tucson/images/170300/SenaeThaiBistro_logo.jpg
tucson,Shish Kebab House of Tucson,171127,4.7,1,"Middle East,Greek",+1 (520) 745-5308,$$,Tucson,US,United States Of America,AZ,5855 East Broadway Boulevard,85711,tucson,Arizona,AZ,32.222081,-110.8669024,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-20:00,11:00-20:00,12:00-19:00,tucson/images/171127/ShishKebabHouseofTucson_main.jpg,tucson/images/171127/ShishKebabHouseofTucson_logo.jpg
tucson,Claim Jumper,230334,4.2,7,"American (New),Dinner,Family Meals,Burgers,Pizza,Sandwiches,Steakhouses,Seafood,Sandwich,Beer, Wine & Spirits",+1 (907) 301-0398,$$,Tucson,US,United States Of America,AZ,3761 East Broadway Boulevard,85716,tucson,Arizona,AZ,32.2219401,-110.9129426,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,11:00-21:30,11:00-21:30,11:00-20:30,tucson/images/230334/ClaimJumper_main.jpg,tucson/images/230334/ClaimJumper_logo.jpg
tucson,The Horseshoe Grill,199224,4.4,6,"Barbecue,Chicken Wings,Pickup,Takeout,Steakhouses",+1 (520) 838-0404,$$,Tucson,US,United States Of America,AZ,7713 East Broadway Boulevard,85710,tucson,Arizona,AZ,32.2225699,-110.8268846,,,,,,,12:00-19:30,tucson/images/199224/TheHorseshoeGrill_main.jpg,tucson/images/199224/TheHorseshoeGrill_logo.jpg
